,producto,fecha,pais,transporte,kg,tipo
108,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Reino Unido,Marítimo,1634162.0,import
109,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Reino Unido,Marítimo,4355136.0,import
110,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Reino Unido,Marítimo,1587580.0,import
111,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Reino Unido,Marítimo,853140.0,import
113,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Reino Unido,Carretera,1842219.99,import
114,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Reino Unido,Carretera,1644448.1,import
115,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Reino Unido,Carretera,1374055.82,import
116,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Reino Unido,Carretera,1865040.13,import
117,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Reino Unido,Carretera,457898.8,import
118,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Reino Unido,Carretera,459085.2,import
128,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Irlanda,Carretera,2500.0,import
141,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Dinamarca,Marítimo,274825.0,import
142,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Dinamarca,Marítimo,246750.0,import
143,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Dinamarca,Marítimo,155200.0,import
144,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Dinamarca,Marítimo,618000.0,import
145,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Dinamarca,Marítimo,52250.0,import
146,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Dinamarca,Marítimo,82500.0,import
148,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Dinamarca,Carretera,229305.0,import
149,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Dinamarca,Carretera,46500.0,import
150,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Dinamarca,Carretera,41500.0,import
151,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Dinamarca,Carretera,24480.0,import
152,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Dinamarca,Carretera,48000.0,import
153,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Dinamarca,Carretera,24000.0,import
162,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Portugal,Carretera,969631.7,import
163,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Portugal,Carretera,1501649.08,import
164,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Portugal,Carretera,1031660.2,import
165,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Portugal,Carretera,2301768.08,import
166,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Portugal,Carretera,1049897.67,import
167,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Portugal,Carretera,6758850.54,import
180,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Bélgica,Marítimo,900.0,import
181,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Bélgica,Marítimo,900.0,import
183,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Bélgica,Carretera,2339764.0,import
184,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Bélgica,Carretera,1635672.0,import
185,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Bélgica,Carretera,2712281.0,import
186,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Bélgica,Carretera,3053631.0,import
187,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Bélgica,Carretera,4517073.0,import
188,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Bélgica,Carretera,1037384.0,import
197,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Luxemburgo,Carretera,496800.0,import
198,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Luxemburgo,Carretera,422650.0,import
199,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Luxemburgo,Carretera,396000.0,import
200,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Luxemburgo,Carretera,497850.0,import
201,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Luxemburgo,Carretera,348550.0,import
211,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Suecia,Marítimo,53000.0,import
213,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Suecia,Marítimo,28000.0,import
214,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Suecia,Marítimo,28000.0,import
218,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Suecia,Carretera,32.0,import
219,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Suecia,Carretera,20.0,import
220,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Suecia,Carretera,31.0,import
223,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Suecia,Carretera,42.0,import
234,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Suiza,Carretera,22000.0,import
248,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Malta,Marítimo,25000.0,import
250,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Malta,Marítimo,25000.0,import
251,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Malta,Marítimo,74700.0,import
260,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Polonia,Carretera,157500.0,import
261,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Polonia,Carretera,22500.0,import
279,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Eslovenia,Carretera,4950.0,import
289,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Marruecos,Marítimo,238914.0,import
290,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Marruecos,Marítimo,124560.0,import
291,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Marruecos,Marítimo,315640.0,import
292,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Marruecos,Marítimo,222281.0,import
295,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Marruecos,Carretera,106450.0,import
296,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Marruecos,Carretera,306220.0,import
297,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Marruecos,Carretera,242200.0,import
298,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Marruecos,Carretera,838260.0,import
299,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Marruecos,Carretera,78980.0,import
300,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Marruecos,Carretera,53430.0,import
310,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Argelia,Marítimo,22000.0,import
326,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Egipto,Marítimo,49500.0,import
338,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Sudáfrica,Carretera,1800.0,import
352,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Estados Unidos,Carretera,1800.0,import
370,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, México,Carretera,9.0,import
381,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Costa Rica,Carretera,14040.0,import
393,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Surinam,Carretera,18757.0,import
395,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Surinam,Carretera,81830.0,import
397,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Surinam,Carretera,46000.0,import
407,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Perú,Marítimo,341.0,import
411,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Perú,Marítimo,210.0,import
412,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Perú,Marítimo,322.0,import
419,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Perú,Aire,154.0,import
429,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Chile,Carretera,266986.0,import
442,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Chipre,Marítimo,103200.0,import
443,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Chipre,Marítimo,202420.0,import
445,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Chipre,Marítimo,50000.0,import
446,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Chipre,Marítimo,49700.0,import
447,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Chipre,Marítimo,136525.0,import
457,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Israel,Marítimo,81000.0,import
458,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Israel,Marítimo,4239000.0,import
459,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Israel,Marítimo,567000.0,import
460,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Israel,Marítimo,432000.0,import
461,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Israel,Marítimo,810000.0,import
36,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Francia,Carretera,66503500.49,import
37,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Francia,Carretera,39170807.17,import
38,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Francia,Carretera,24835685.27,import
39,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Francia,Carretera,17328109.62,import
40,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Francia,Carretera,9572493.75,import
41,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Francia,Carretera,5914037.45,import
50,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Países Bajos,Marítimo,44000.0,import
51,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Países Bajos,Marítimo,47150.0,import
52,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Países Bajos,Marítimo,162500.0,import
57,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Países Bajos,Carretera,9462763.92,import
58,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Países Bajos,Carretera,3618402.73,import
59,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Países Bajos,Carretera,519952.89,import
60,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Países Bajos,Carretera,197697.4,import
61,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Países Bajos,Carretera,515718.2,import
62,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Países Bajos,Carretera,3866062.87,import
71,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Alemania,Marítimo,14520.0,import
72,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Alemania,Marítimo,150.0,import
73,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Alemania,Marítimo,260000.0,import
74,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Alemania,Marítimo,90130.0,import
75,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Alemania,Marítimo,160067.5,import
76,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Alemania,Marítimo,180000.0,import
78,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Alemania,Carretera,704756.25,import
79,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Alemania,Carretera,63973.0,import
80,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Alemania,Carretera,64935.0,import
81,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Alemania,Carretera,48565.62,import
82,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Alemania,Carretera,424.0,import
83,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Alemania,Carretera,68071.0,import
92,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Italia,Carretera,1277.0,import
93,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Italia,Carretera,2626.0,import
94,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Italia,Carretera,9394.3,import
96,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Italia,Carretera,2634.76,import
106,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Reino Unido,Marítimo,11488785.38,import
107,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Reino Unido,Marítimo,10379366.0,import
108,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Reino Unido,Marítimo,10272951.0,import
109,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Reino Unido,Marítimo,4747874.0,import
110,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Reino Unido,Marítimo,954326.0,import
111,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Reino Unido,Marítimo,206708.0,import
113,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Reino Unido,Carretera,640530.0,import
114,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Reino Unido,Carretera,722686.1,import
115,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Reino Unido,Carretera,577994.68,import
116,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Reino Unido,Carretera,46976.2,import
117,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Reino Unido,Carretera,39039.6,import
118,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Reino Unido,Carretera,107377.9,import
123,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Reino Unido,Aire,43.0,import
134,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Irlanda,Carretera,2000.0,import
148,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Dinamarca,Marítimo,665966.0,import
149,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Dinamarca,Marítimo,363113.0,import
150,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Dinamarca,Marítimo,587500.0,import
151,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Dinamarca,Marítimo,325215.0,import
155,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Dinamarca,Carretera,44000.0,import
156,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Dinamarca,Carretera,271000.0,import
157,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Dinamarca,Carretera,24640.0,import
160,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Dinamarca,Carretera,27600.0,import
169,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Portugal,Carretera,796775.0,import
170,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Portugal,Carretera,452375.92,import
171,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Portugal,Carretera,50432.0,import
172,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Portugal,Carretera,170501.05,import
173,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Portugal,Carretera,199470.8,import
174,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Portugal,Carretera,4115813.06,import
187,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Bélgica,Marítimo,1800.0,import
190,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Bélgica,Carretera,991617.0,import
191,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Bélgica,Carretera,1055979.0,import
192,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Bélgica,Carretera,52767.0,import
193,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Bélgica,Carretera,289526.0,import
194,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Bélgica,Carretera,164425.0,import
195,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Bélgica,Carretera,743716.0,import
204,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Luxemburgo,Carretera,100050.0,import
205,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Luxemburgo,Carretera,293730.0,import
206,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Luxemburgo,Carretera,275600.0,import
207,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Luxemburgo,Carretera,425000.0,import
208,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Luxemburgo,Carretera,75000.0,import
218,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Suecia,Marítimo,53000.0,import
219,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Suecia,Marítimo,25000.0,import
220,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Suecia,Marítimo,75000.0,import
225,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Suecia,Carretera,11.0,import
227,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Suecia,Carretera,16.0,import
228,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Suecia,Carretera,43.0,import
229,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Suecia,Carretera,81.0,import
230,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Suecia,Carretera,20.0,import
240,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Malta,Marítimo,13075.0,import
244,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Malta,Marítimo,52000.0,import
255,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Marruecos,Marítimo,43200.0,import
260,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Marruecos,Carretera,53510.0,import
261,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Marruecos,Carretera,42140.0,import
262,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Marruecos,Carretera,45370.0,import
263,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Marruecos,Carretera,46080.0,import
264,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Marruecos,Carretera,54950.0,import
265,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Marruecos,Carretera,46380.0,import
274,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, México,Carretera,18.0,import
275,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, México,Carretera,5.0,import
276,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, México,Carretera,23.0,import
277,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, México,Carretera,14.0,import
278,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, México,Carretera,18.0,import
279,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, México,Carretera,27.0,import
289,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Perú,Marítimo,1213.0,import
290,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Perú,Marítimo,439.0,import
293,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Perú,Marítimo,416.0,import
297,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Perú,Aire,300.0,import
300,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Perú,Aire,33.0,import
311,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Chipre,Marítimo,28000.0,import
312,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Chipre,Marítimo,22600.0,import
313,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Chipre,Marítimo,25200.0,import
314,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Chipre,Marítimo,227360.0,import
328,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Israel,Marítimo,81000.0,import
