,producto,fecha,pais,transporte,kg,tipo
341,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Lituania, Carretera,196863.0,export
342,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Lituania, Carretera,445686.0,export
351,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Polonia, Marítimo,0.0,export
352,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Polonia, Marítimo,0.0,export
353,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Polonia, Marítimo,0.0,export
354,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Polonia, Marítimo,528000.0,export
355,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Polonia, Marítimo,1461958.0,export
356,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Polonia, Marítimo,294720.0,export
358,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Polonia, Carretera,0.0,export
359,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Polonia, Carretera,1980.0,export
360,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Polonia, Carretera,0.0,export
361,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Polonia, Carretera,987394.0,export
362,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Polonia, Carretera,4037432.0,export
363,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Polonia, Carretera,110726.0,export
372,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, República Checa, Marítimo,0.0,export
373,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, República Checa, Marítimo,0.0,export
374,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, República Checa, Marítimo,0.0,export
375,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, República Checa, Marítimo,0.0,export
376,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, República Checa, Marítimo,139200.0,export
377,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, República Checa, Marítimo,0.0,export
379,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, República Checa, Carretera,10320.0,export
380,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, República Checa, Carretera,0.0,export
381,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, República Checa, Carretera,24720.0,export
382,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, República Checa, Carretera,319683.0,export
383,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, República Checa, Carretera,2734557.51,export
384,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, República Checa, Carretera,1075677.49,export
393,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Eslovaquia, Carretera,1680.0,export
394,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Eslovaquia, Carretera,0.0,export
395,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Eslovaquia, Carretera,0.0,export
396,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Eslovaquia, Carretera,53145.0,export
397,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Eslovaquia, Carretera,377876.0,export
398,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Eslovaquia, Carretera,123751.05,export
407,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Hungría, Carretera,142128.78,export
408,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Hungría, Carretera,139858.89,export
409,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Hungría, Carretera,155992.87,export
410,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Hungría, Carretera,119028.24,export
411,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Hungría, Carretera,73527.52,export
412,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Hungría, Carretera,116952.51,export
421,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Rumanía, Carretera,197069.68,export
422,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Rumanía, Carretera,129474.98,export
423,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Rumanía, Carretera,195090.01,export
424,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Rumanía, Carretera,160587.53,export
425,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Rumanía, Carretera,147836.36,export
426,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Rumanía, Carretera,266309.37,export
435,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Bulgaria, Carretera,26820.0,export
436,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Bulgaria, Carretera,41580.0,export
437,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Bulgaria, Carretera,20800.0,export
438,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Bulgaria, Carretera,40210.0,export
439,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Bulgaria, Carretera,3600.0,export
440,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Bulgaria, Carretera,16975.0,export
449,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Bielorrusia, Carretera,0.0,export
450,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Bielorrusia, Carretera,0.0,export
451,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Bielorrusia, Carretera,0.0,export
452,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Bielorrusia, Carretera,0.0,export
453,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Bielorrusia, Carretera,42000.0,export
454,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Bielorrusia, Carretera,89000.0,export
463,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Armenia, Marítimo,0.0,export
464,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Armenia, Marítimo,100000.0,export
465,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Armenia, Marítimo,0.0,export
466,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Armenia, Marítimo,0.0,export
467,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Armenia, Marítimo,0.0,export
468,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Armenia, Marítimo,0.0,export
477,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Kazajstán, Aire,290.0,export
478,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Kazajstán, Aire,72.0,export
479,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Kazajstán, Aire,0.0,export
480,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Kazajstán, Aire,0.0,export
481,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Kazajstán, Aire,126.0,export
482,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Kazajstán, Aire,216.0,export
491,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Eslovenia, Carretera,0.0,export
492,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Eslovenia, Carretera,0.0,export
493,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Eslovenia, Carretera,0.0,export
494,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Eslovenia, Carretera,4380.0,export
495,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Eslovenia, Carretera,431265.0,export
496,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Eslovenia, Carretera,103415.0,export
505,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Croacia, Carretera,0.0,export
506,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Croacia, Carretera,0.0,export
507,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Croacia, Carretera,0.0,export
508,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Croacia, Carretera,21780.0,export
509,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Croacia, Carretera,831681.0,export
510,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Croacia, Carretera,523541.0,export
519,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Marruecos, Marítimo,0.0,export
520,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Marruecos, Marítimo,23285.0,export
521,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Marruecos, Marítimo,0.0,export
522,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Marruecos, Marítimo,47327.0,export
523,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Marruecos, Marítimo,48.0,export
524,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Marruecos, Marítimo,124.6,export
526,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Marruecos, Carretera,17735.0,export
527,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Marruecos, Carretera,2000.0,export
528,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Marruecos, Carretera,19975.0,export
529,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Marruecos, Carretera,0.0,export
530,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Marruecos, Carretera,0.0,export
531,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Marruecos, Carretera,0.0,export
540,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Argelia, Marítimo,0.0,export
541,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Argelia, Marítimo,198000.0,export
542,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Argelia, Marítimo,150000.0,export
543,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Argelia, Marítimo,0.0,export
544,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Argelia, Marítimo,0.0,export
545,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Argelia, Marítimo,0.0,export
554,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Mali, Marítimo,0.0,export
555,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Mali, Marítimo,0.0,export
556,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Mali, Marítimo,0.0,export
557,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Mali, Marítimo,4050.0,export
558,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Mali, Marítimo,0.0,export
559,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Mali, Marítimo,0.0,export
568,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Liberia, Marítimo,0.0,export
569,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Liberia, Marítimo,11625.0,export
570,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Liberia, Marítimo,0.0,export
571,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Liberia, Marítimo,26250.0,export
572,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Liberia, Marítimo,26775.0,export
573,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Liberia, Marítimo,15375.0,export
582,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Costa de Marfil, Marítimo,0.0,export
583,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Costa de Marfil, Marítimo,9975.0,export
584,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Costa de Marfil, Marítimo,0.0,export
585,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Costa de Marfil, Marítimo,0.0,export
586,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Costa de Marfil, Marítimo,0.0,export
587,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Costa de Marfil, Marítimo,0.0,export
596,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, República Centroafricana, Marítimo,28200.0,export
597,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, República Centroafricana, Marítimo,3975.0,export
598,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, República Centroafricana, Marítimo,0.0,export
599,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, República Centroafricana, Marítimo,8750.0,export
600,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, República Centroafricana, Marítimo,11225.0,export
601,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, República Centroafricana, Marítimo,26375.0,export
610,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Guinea Ecuatorial, Marítimo,5071.0,export
611,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Guinea Ecuatorial, Marítimo,3553.0,export
612,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Guinea Ecuatorial, Marítimo,12450.0,export
613,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Guinea Ecuatorial, Marítimo,5030.0,export
614,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Guinea Ecuatorial, Marítimo,3005.0,export
615,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Guinea Ecuatorial, Marítimo,8600.0,export
624,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Cuba, Aire,0.0,export
625,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Cuba, Aire,0.0,export
626,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Cuba, Aire,0.0,export
627,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Cuba, Aire,0.0,export
628,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Cuba, Aire,8.0,export
629,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Cuba, Aire,0.0,export
638,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, República Dominicana, Aire,0.0,export
639,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, República Dominicana, Aire,0.0,export
640,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, República Dominicana, Aire,0.0,export
641,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, República Dominicana, Aire,45.0,export
642,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, República Dominicana, Aire,0.0,export
643,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, República Dominicana, Aire,0.0,export
652,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Israel, Aire,0.0,export
653,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Israel, Aire,0.0,export
654,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Israel, Aire,0.0,export
655,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Israel, Aire,0.0,export
656,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Israel, Aire,2.38,export
657,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Israel, Aire,0.0,export
666,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Arabia Saudí, Marítimo,0.0,export
667,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Arabia Saudí, Marítimo,0.0,export
668,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Arabia Saudí, Marítimo,66808.0,export
669,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Arabia Saudí, Marítimo,0.0,export
670,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Arabia Saudí, Marítimo,0.0,export
671,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Arabia Saudí, Marítimo,0.0,export
680,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Kuwait, Marítimo,0.0,export
681,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Kuwait, Marítimo,0.0,export
682,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Kuwait, Marítimo,0.0,export
683,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Kuwait, Marítimo,0.0,export
684,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Kuwait, Marítimo,0.0,export
685,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Kuwait, Marítimo,26000.0,export
694,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Emiratos Árabes Unidos, Marítimo,25000.0,export
695,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Emiratos Árabes Unidos, Marítimo,0.0,export
696,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Emiratos Árabes Unidos, Marítimo,25000.0,export
697,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Emiratos Árabes Unidos, Marítimo,0.0,export
698,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Emiratos Árabes Unidos, Marítimo,0.0,export
699,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Emiratos Árabes Unidos, Marítimo,0.0,export
708,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Hong-Kong, Aire,275.0,export
709,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Hong-Kong, Aire,105.0,export
710,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Hong-Kong, Aire,120.0,export
711,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Hong-Kong, Aire,120.72,export
712,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Hong-Kong, Aire,60.0,export
713,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Hong-Kong, Aire,130.0,export
722,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-01-01 00:00:00, Países y territorios no determinados.Extraco., Aire,119.8,export
723,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-03-01 00:00:00, Países y territorios no determinados.Extraco., Aire,86.6,export
724,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-02-01 00:00:00, Países y territorios no determinados.Extraco., Aire,79.2,export
725,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-04-01 00:00:00, Países y territorios no determinados.Extraco., Aire,100.0,export
726,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-05-01 00:00:00, Países y territorios no determinados.Extraco., Aire,110.2,export
727,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-06-01 00:00:00, Países y territorios no determinados.Extraco., Aire,0.0,export
43,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Francia, Marítimo,0.0,export
44,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Francia, Marítimo,0.0,export
45,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Francia, Marítimo,0.0,export
46,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Francia, Marítimo,0.0,export
47,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Francia, Marítimo,10000.0,export
48,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Francia, Marítimo,0.0,export
50,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Francia, Carretera,416177.06,export
51,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Francia, Carretera,478934.8,export
52,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Francia, Carretera,813282.6,export
53,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Francia, Carretera,1108478.3,export
54,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Francia, Carretera,1907154.68,export
55,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Francia, Carretera,1531772.13,export
64,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Países Bajos, Marítimo,0.0,export
65,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Países Bajos, Marítimo,0.0,export
66,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Países Bajos, Marítimo,0.0,export
67,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Países Bajos, Marítimo,0.0,export
68,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Países Bajos, Marítimo,0.0,export
69,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Países Bajos, Marítimo,108741.0,export
71,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Países Bajos, Carretera,0.0,export
72,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Países Bajos, Carretera,2155.6,export
73,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Países Bajos, Carretera,242553.38,export
74,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Países Bajos, Carretera,43375.0,export
75,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Países Bajos, Carretera,1959433.29,export
76,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Países Bajos, Carretera,1819492.6,export
85,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Alemania, Marítimo,0.0,export
86,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Alemania, Marítimo,0.0,export
87,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Alemania, Marítimo,0.0,export
88,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Alemania, Marítimo,0.0,export
89,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Alemania, Marítimo,361714.0,export
90,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Alemania, Marítimo,392655.0,export
92,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Alemania, Ferrocarril,0.0,export
93,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Alemania, Ferrocarril,0.0,export
94,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Alemania, Ferrocarril,0.0,export
95,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Alemania, Ferrocarril,4800.0,export
96,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Alemania, Ferrocarril,0.0,export
97,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Alemania, Ferrocarril,0.0,export
99,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Alemania, Carretera,3651.0,export
100,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Alemania, Carretera,19848.0,export
101,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Alemania, Carretera,49356.0,export
102,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Alemania, Carretera,243870.8,export
103,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Alemania, Carretera,5758002.68,export
104,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Alemania, Carretera,21817869.89,export
113,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Italia, Carretera,103600.0,export
114,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-02-01 00:00:00, Italia, Carretera,99066.5,export
115,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-03-01 00:00:00, Italia, Carretera,131645.9,export
116,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-04-01 00:00:00, Italia, Carretera,198081.0,export
117,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-05-01 00:00:00, Italia, Carretera,168084.4,export
118,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-06-01 00:00:00, Italia, Carretera,111326.0,export
127,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-01-01 00:00:00, Reino Unido, Marítimo,0.0,export
