fila,subfila,columna,subcolumna,valor
0702 Tomates frescos o refrigerados,Total seleccionado,072 Ucrania (d.01/01/92),3  Carretera,"18,72"
0702 Tomates frescos o refrigerados,Diciembre de 2016,072 Ucrania (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Noviembre de 2016,072 Ucrania (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Octubre de 2016,072 Ucrania (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Septiembre de 2016,072 Ucrania (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Agosto de 2016,072 Ucrania (d.01/01/92),3  Carretera,"18,72"
0702 Tomates frescos o refrigerados,Total seleccionado,091 Eslovenia (d.01/01/92),Total modo transporte,"12,57"
0702 Tomates frescos o refrigerados,Diciembre de 2016,091 Eslovenia (d.01/01/92),Total modo transporte,"5,44"
0702 Tomates frescos o refrigerados,Noviembre de 2016,091 Eslovenia (d.01/01/92),Total modo transporte,"7,13"
0702 Tomates frescos o refrigerados,Octubre de 2016,091 Eslovenia (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Septiembre de 2016,091 Eslovenia (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Agosto de 2016,091 Eslovenia (d.01/01/92),Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,091 Eslovenia (d.01/01/92),3  Carretera,"12,57"
0702 Tomates frescos o refrigerados,Diciembre de 2016,091 Eslovenia (d.01/01/92),3  Carretera,"5,44"
0702 Tomates frescos o refrigerados,Noviembre de 2016,091 Eslovenia (d.01/01/92),3  Carretera,"7,13"
0702 Tomates frescos o refrigerados,Octubre de 2016,091 Eslovenia (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Septiembre de 2016,091 Eslovenia (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Agosto de 2016,091 Eslovenia (d.01/01/92),3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,204 Marruecos,Total modo transporte,"14399,16"
0702 Tomates frescos o refrigerados,Diciembre de 2016,204 Marruecos,Total modo transporte,"5501,80"
0702 Tomates frescos o refrigerados,Noviembre de 2016,204 Marruecos,Total modo transporte,"4497,40"
0702 Tomates frescos o refrigerados,Octubre de 2016,204 Marruecos,Total modo transporte,"2579,93"
0702 Tomates frescos o refrigerados,Septiembre de 2016,204 Marruecos,Total modo transporte,"808,28"
0702 Tomates frescos o refrigerados,Agosto de 2016,204 Marruecos,Total modo transporte,"1011,76"
0702 Tomates frescos o refrigerados,Total seleccionado,204 Marruecos,1  Marítimo,"13559,43"
0702 Tomates frescos o refrigerados,Diciembre de 2016,204 Marruecos,1  Marítimo,"5261,77"
0702 Tomates frescos o refrigerados,Noviembre de 2016,204 Marruecos,1  Marítimo,"4254,80"
