fila,subfila,columna,subcolumna,valor
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,010 Portugal (d.01/01/86),Total modo transporte,"8918006,13"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,010 Portugal (d.01/01/86),Total modo transporte,"6221369,34"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,010 Portugal (d.01/01/86),Total modo transporte,"2829969,41"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,010 Portugal (d.01/01/86),Total modo transporte,"3608890,73"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,010 Portugal (d.01/01/86),3  Carretera,"44039834,40"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,010 Portugal (d.01/01/86),3  Carretera,"14979823,17"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,010 Portugal (d.01/01/86),3  Carretera,"7481775,62"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,010 Portugal (d.01/01/86),3  Carretera,"8918006,13"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,010 Portugal (d.01/01/86),3  Carretera,"6221369,34"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,010 Portugal (d.01/01/86),3  Carretera,"2829969,41"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,010 Portugal (d.01/01/86),3  Carretera,"3608890,73"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),Total modo transporte,"15880462,28"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"186828,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,017 Bélgica (d.01/01/99),Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"23000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"106773,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"4546336,39"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,017 Bélgica (d.01/01/99),Total modo transporte,"11017524,39"
